Country,Admin1,Facility name,Facility type,Ownership,Lat,Long,LL source,iso3c,facility_type_9,Tier,Tier_name
Ghana,Ashanti,Pokukrom Health Centre,Health Centre,MoH,7.00378,-1.95239,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Pra River Apostolic Clinic,Clinic,FBO,6.599444,-0.955859,Other,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,Praaso Health Centre,Health Centre,MoH,6.51556,-1.26672,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Saakrom Health Centre,Health Centre,MoH,6.75871,-2.02993,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Sabronum  Health Centre,Health Centre,MoH,7.08809,-1.89095,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Salvation Army Clinic,Clinic,FBO,7.05213,-1.52521,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,Sekyedumase Health Centre,Health Centre,MoH,7.31352,-1.57912,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Sekyere Health Centre,Health Centre,MoH,6.92692,-1.37465,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Sekyere Methodist Clinic,Clinic,FBO,6.92646,-1.37494,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,Senchie Methodist Clinic,Clinic,FBO,6.80818,-1.32507,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,Sepe-Buokrom Community Clinic,Clinic,MoH,6.72118,-1.59593,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,Shalom Clinic,Clinic,FBO,6.25351,-1.91797,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,Shalom Methodist Clinic,Clinic,FBO,6.36494,-1.36645,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,Sikaman Health Centre,Health Centre,MoH,6.11499,-1.58045,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Sreso Tinpom Health Centre,Health Centre,MoH,6.62201,-2.30317,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,St Luke Clinic,Clinic,FBO,6.79774,-1.32026,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,St. Edwards Clinic,Clinic,FBO,6.88014,-1.87428,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,St. Johns Clinic,Clinic,FBO,6.87183,-2.05678,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,St. Joseph's Clinic,Clinic,FBO,6.77928,-1.49126,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,St. Luke Hospital Kasei,Hospital,FBO,7.53953,-1.34637,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Ashanti,St. Martin's  Hospital,Hospital,FBO,6.41337,-1.88154,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Ashanti,St. Martin's Catholic Clinic,Clinic,FBO,6.31346,-2.10902,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,St. Marys Anglican Clinic,Clinic,FBO,6.54056,-1.54346,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,St. Mary's Clinic,Clinic,FBO,6.45121,-1.36836,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,St. Micheal Hospital,Hospital,FBO,6.55872,-1.51247,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Ashanti,St. Patricks Hospital,Hospital,FBO,6.93135,-1.68167,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Ashanti,St. Peters Clinic,Clinic,FBO,6.53511,-2.04218,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,St. Peters' Hospital,Hospital,FBO,6.34331,-1.66669,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Ashanti,St. Vincent Clinic,Clinic,FBO,7.00714,-1.12747,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,Subriso Health Centre,Health Centre,MoH,7.003504,-2.168056,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Suntreso Government Hospital,Hospital,MoH,6.70243,-1.64223,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Ashanti,Tafo Government Hospital,Hospital,MoH,6.72554,-1.61317,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Ashanti,Tano-Odumasi Health Centre,Health Centre,FBO,6.49705,-2.39662,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Tepa District Hospital,District Hospital,MoH,6.99966,-2.16102,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Ashanti,Tetrefu Health Centre,Health Centre,MoH,6.62487,-1.53468,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Tetrem Health Centre,Health Centre,MoH,7.03743,-1.63735,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Tikrom Clinic,Clinic,MoH,6.73154,-1.51337,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,Trabuom Health Centre,Health Centre,MoH,6.61142,-1.76252,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Trede Health Centre,Health Centre,MoH,6.57803,-1.66859,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Tweapease Clinic,Clinic,MoH,6.14328,-1.741327,Other,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,Wamase Health Centre,Health Centre,MoH,6.653061,-1.649353,Google Earth,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Watreso Methodist Shalom Clinic,Clinic,FBO,6.247992,-1.916131,Other,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,Wesley Cathederal Clinic,Clinic,FBO,6.69362,-1.62325,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,Wiamoase SDA Hospital,Hospital,FBO,6.90258,-1.43311,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Ashanti,Wioso Health Centre,Health Centre,MoH,6.28179,-1.66127,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Wioso Health Centre,Health Centre,MoH,6.904109,-2.02978,Other,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Wioso Methodist Clinic,Clinic,FBO,6.95583,-2.00654,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,Wonoo Health Centre,Health Centre,MoH,6.79751,-1.50148,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Woraso Health Centre,Health Centre,MoH,6.87636,-1.27658,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Ashanti,Yapesa St.Mary Clinic,Clinic,FBO,6.449216,-1.369295,Other,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Ashanti,Yonso Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.946359,-1.423209,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Ashanti,Zambrama Community Clinic,Clinic,MoH,7.52022,-1.42013,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,1000 Acre Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Abease Health Centre,Health Centre,MoH,7.95847,-1.18246,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Abesim Rural Clinic,Clinic,MoH,7.2885,-2.27099,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Abirikasu Health Centre,Health Centre,MoH,7.49369,-2.82997,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Aboabo Presby Clinic,Clinic,FBO,7.20647,-2.81057,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Abuokrom Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.634634,-2.717587,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Abuom Rural Clinic,Clinic,MoH,6.61944,-2.70631,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Acherensua Health Centre,Health Centre,MoH,6.98211,-2.3219,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Adadiem Rural Clinic,Clinic,MoH,8.025481,-2.552555,Other,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Adamsu Health Centre,Health Centre,MoH,7.7533,-2.80712,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Adrobaa Rural Clinic,Clinic,MoH,7.2628,-2.13179,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Ahmadiyya Muslim Hospital,Hospital,FBO,6.902987,-2.567168,Other,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Brong Ahafo,Ahyiayem Rural Clinic,Clinic,MoH,7.4672,-1.51826,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Akokoa Health Centre,Health Centre,MoH,7.58462,-1.15377,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Akomade Clinic,Clinic,MoH,7.749821,-0.988031,Combination,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Akontanim Rural Clinic,Clinic,MoH,7.30811,-2.71819,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Akrodie Health Centre,Health Centre,MoH,6.69505,-2.5569,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Akuma Rural Clinic,Clinic,MoH,7.48654,-1.71839,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Amanfoso Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.439444,-2.511944,Geonames,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Amanteng Health Centre,Health Centre,MoH,7.53828,-1.20795,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Amasu Rural Clinic,Clinic,MoH,7.22802,-2.95807,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Amoma Rural Clinic,Clinic,MoH,7.78398,-1.87129,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Amomaso Rural Clinic,Clinic,MoH,7.37385,-2.65996,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Ampaabeng Kyeremeh Clinic,Clinic,MoH,7.73557,-2.1087,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Ampenkro Health Centre,Health Centre,MoH,6.94356,-2.76328,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Annor Asare Clinic,Clinic,MoH,8.05586,-1.73341,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Antwikrom Rural Clinic,Clinic,MoH,7.22028,-2.39009,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Anyekrom Health Centre,Health Centre,MoH,,,,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Anyima Rural Clinic,Clinic,MoH,7.8932,-1.87403,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Anyinasu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.432404,-2.562747,Combination,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Anyinasu Rural Health Clinic,Clinic,MoH,7.431276,-2.566265,Combination,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Apenemadi Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.931105,-2.356573,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Asantaso Rural Clinic,Clinic,FBO,7.54566,-1.8655,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Asare Rural Clinic,Clinic,MoH,7.76307,-2.76607,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Asarekrom Rural Clinic,Clinic,MoH,6.57574,-2.63918,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Asempanaye Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.507142,-2.81812,Combination,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Asikasu Rural Clinic,Clinic,MoH,7.1893,-2.89066,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Asiri Rural Clinic,Clinic,MoH,7.80156,-2.70684,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Asumura Rural Clinic,Clinic,MoH,6.69184,-2.56169,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Asuokor Rural Clinic,Clinic,MoH,7.73363,-2.61549,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Atebubu Government District Hospital,District Hospital,MoH,7.74807,-0.98197,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Brong Ahafo,Atuahenekrom Community Clinic,Clinic,MoH,7.11161,-2.37727,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Atuna Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.501256,-2.907468,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Aworowa Health Centre,Health Centre,MoH,7.61979,-2.01215,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Ayerede Rural Clinic,Clinic,MoH,7.48594,-1.64877,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Ayomso Rural Clinic,Clinic,MoH,6.76364,-2.58248,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Baano Rural Clinic,Clinic,MoH,7.60977,-2.90541,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Badu Health Centre,Health Centre,MoH,7.70032,-2.23032,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Banda Ahenkro Rural Clinic,Clinic,MoH,8.1636,-2.3575,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Bantama Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.71152,-0.75332,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Bassa Health Centre,Health Centre,MoH,7.79016,-0.40995,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Bechem Government District Hospital,District Hospital,MoH,7.08831,-2.02947,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Brong Ahafo,Biaso Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.096107,-2.71849,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Biaso Rural Clinic,Clinic,MoH,7.096112,-2.71854,Combination,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Bishop Mathew Gyamfi's Clinic,Clinic,FBO,7.26224,-2.71568,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Bitre Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.98751,-2.743079,Combination,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Bodaa Rural Clinic,Clinic,MoH,7.78135,-2.82046,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Bofourkrom Health Centre,Health Centre,MoH,7.54614,-2.27834,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Bomaa Health Centre,Health Centre,MoH,7.08675,-2.16797,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Bonsu Rural Clinic,Clinic,MoH,7.55219,-1.78035,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Botokrom Rural Clinic,Clinic,MoH,7.5228,-2.72249,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Bre Nye Kwa Hospital,Hospital,MoH,7.44372,-2.59325,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Brong Ahafo,Brohani Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.97551,-2.4203,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Bui Rural Clinic,Clinic,MoH,8.25048,-2.26765,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Buni Community Clinic,Clinic,MoH,7.80201,-2.6424,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Buoyem Health Centre,Health Centre,MoH,7.66606,-1.96107,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Busuama Rural Clinic,Clinic,MoH,8.23236,-1.85531,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Busunyaa Rural Clinic,Clinic,MoH,7.68463,-1.65773,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Chiraa Health Centre,Health Centre,MoH,7.2412,-2.10578,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Church of Pentecost Clinic,Clinic,FBO,6.94076,-2.81154,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Dadiesoaba Health Centre,Health Centre,MoH,6.77932,-2.41997,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Danyami Rural Clinic,Clinic,MoH,7.34172,-2.8792,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Dawadawa Health Centre,Health Centre,MoH,8.35529,-1.56645,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Debibi Health Centre,Health Centre,MoH,7.8959,-2.53924,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Derma Health Centre,Health Centre,MoH,7.20855,-1.94901,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Donkro-Nkwanta Rural Clinic,Clinic,MoH,7.43477,-1.65995,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Dormaa Akwamu Health Centre,Health Centre,MoH,7.31711,-2.73729,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Dormaa PHC Project Clinic,Clinic,MoH,7.27434,-2.86719,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Dormaa Presby District Hospital,District Hospital,MoH,7.27537,-2.86803,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Brong Ahafo,Droboso Clinic,Clinic,MoH,7.698782,-2.107685,Other,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Dromankese Health Centre,Health Centre,MoH,7.70912,-1.56124,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Duadaso Rural Clinic,Clinic,MoH,7.901663,-2.622947,Other,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Dwenem Rural Clinic,Clinic,MoH,7.68138,-2.78094,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Dwomokrom Rural Clinic,Clinic,MoH,7.29054,-2.90378,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Emil Memorial Hospital,Hospital,MoH,7.73964,-2.09488,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Brong Ahafo,Fiapre Rural Clinic,Clinic,MoH,7.3629,-0.3467,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Fiaso Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.57912,-1.81848,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Forikrom Rural Clinic,Clinic,MoH,7.59382,-1.86387,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Gambia No1 Rural Clinic,Clinic,MoH,7.0378,-2.6357,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Garadima Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.706182,-0.810225,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Goamu Koforidua Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.062506,-2.504669,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Goaso District Hospital,District Hospital,MoH,6.8062,-2.52186,Combination,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Brong Ahafo,Goka Health Centre,Health Centre,MoH,7.75868,-2.65616,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Gonasua Health Centre,Health Centre,MoH,7.58836,-2.82208,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Gonokrom Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.248862,-2.954866,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Green Hill Clinic,Clinic,MoH,7.31655,-2.30336,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Gyasikrom Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.808832,-2.710873,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Gyedu Health Centre,Health Centre,MoH,7.06875,-2.3248,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Hani Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,7.8485,-2.47551,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Holy Daniel's Clinic,Clinic,MoH,7.95075,-2.69753,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Holy Family Hospital,Hospital,FBO,7.59193,-1.93944,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Brong Ahafo,ISOS Clinic,Clinic,MoH,6.98316947540358,-2.38527774810791,Google Earth,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Jato Zongo Rural Clinic,Clinic,MoH,7.65363,-1.06465,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Jejemirija Presby Clinic,Clinic,MoH,7.63384,-2.72654,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Jema Health Centre,Health Centre,MoH,7.8905,-1.77307,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Jinijini Health Centre,Health Centre,MoH,7.44656,-2.64642,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Kenyasi Health Centre,Health Centre,MoH,6.97538,-2.3862,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Kintampo District Hospital,District Hospital,MoH,8.05098,-1.7312,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Brong Ahafo,Kofibadukrom Port Health Centre,Health Centre,MoH,7.28896,-2.97238,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Kofiboukrom Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Brong Ahafo,Kojokrom Health Centre,Health Centre,MoH,7.77873,-0.17077,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Brong Ahafo,Kojokumikrom Rural Clinic,Clinic,MoH,7.29063,-2.91397,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Kokoa Rural Clinic,Clinic,MoH,7.850556,-2.648333,Google Earth,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Kokooso  Rural Clinic,Clinic,MoH,6.64344,-2.58633,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Kokosua Rural Clinic,Clinic,MoH,7.860762,-2.756185,Other,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Brong Ahafo,Koraso Rural Clinic,Clinic,MoH,7.48248,-2.02694,GPS,GHA,Health Clinic,2.0,Tier2 health center
